id,time,azimuth,elevation,x,y,z,r,region,deposited_charge
48,1756266846.130198956,129.004624,38.147983,-8.799544,-5.468900,8.249069,13.243413,1,-1.320269652e-02
47,1756266846.130520105,117.727638,48.756553,-6.910665,-2.679039,8.301086,11.128458,1,-1.320269652e-02
47,1756266846.130525112,118.411689,49.099774,-6.763061,-2.719581,8.250638,11.009457,1,-1.320269652e-02
47,1756266846.130553007,117.120788,48.893077,-6.867639,-2.583709,8.250653,11.041435,1,-1.320269652e-02
47,1756266846.130640984,117.470294,49.222849,-6.814626,-2.601225,8.320766,11.065290,1,-1.320269652e-02
49,1756266846.131021023,120.467836,35.227371,-9.788011,-4.222741,7.603318,13.093783,0,1.085555047e-01
50,1756266846.132416964,129.538913,38.350126,-8.731757,-5.604688,8.092749,13.158598,1,-1.320269652e-02
51,1756266846.133017063,120.457906,35.315000,-9.859281,-4.178285,7.887495,13.299476,0,1.085555047e-01
51,1756266846.133028030,119.769019,35.116484,-10.079402,-4.129805,7.958097,13.490031,1,-1.320269652e-02
52,1756266846.138472080,130.604811,37.013167,-8.751996,-5.837414,7.852366,13.127547,0,1.085555047e-01
53,1756266846.140353918,131.770606,36.918129,-8.801256,-6.019945,8.417123,13.584911,1,-1.320269652e-02
53,1756266846.140455008,131.531460,38.075228,-8.530697,-5.816611,8.307613,13.252252,1,-1.320269652e-02
53,1756266846.140475988,131.378352,38.725479,-8.663318,-5.956267,8.323157,13.409144,1,-1.320269652e-02
54,1756266846.149168968,133.584914,37.954527,-8.420163,-6.282135,8.066492,13.245099,1,-1.320269652e-02
55,1756266846.171447992,121.030515,36.254235,-9.395951,-4.256563,7.384520,12.685951,0,1.085555047e-01
56,1756266846.179222107,122.770458,34.964676,-10.111874,-4.884977,7.843645,13.698020,1,-1.320269652e-02
56,1756266846.179800987,123.121215,36.087134,-9.902667,-4.823551,8.127398,13.688830,1,-1.320269652e-02
56,1756266846.179878950,123.285400,34.651949,-10.082779,-4.941267,7.883563,13.719662,1,-1.320269652e-02
56,1756266846.181042910,123.417849,35.391139,-10.162704,-5.063174,8.023019,13.902702,1,-1.320269652e-02
56,1756266846.181056976,124.111695,34.846646,-9.978639,-5.101796,7.825082,13.668704,1,-1.320269652e-02
56,1756266846.182077885,125.551742,34.093528,-9.521037,-5.047813,7.809180,13.308413,1,-1.320269652e-02
56,1756266846.182564974,124.504597,35.185248,-9.844967,-5.167061,7.713988,13.532461,1,-1.320269652e-02
56,1756266846.183649063,124.217970,36.640674,-10.036792,-5.360073,7.932153,13.870351,1,-1.320269652e-02
56,1756266846.184092999,125.424222,34.914728,-9.653416,-5.229719,7.647526,13.379950,1,-1.320269652e-02
